index,Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island
7729,9434,3453212,64470,1926,1,100,76.9,3.7,0.6,3848500.3,41335.8,833470.7,239140.3,66.05,40.670064,-73.954352,9,35,323,11.07395528,11.07395528,5.415655859,4.190412031,0,0
4026,4595,4952835,136820,1963,1,100,125.6,6,1,14169200.1,133755.2,2868147.7,829180.1,53.3,40.768523,-73.952541,8,5,132,11.82642147,11.83370376,6.650408406,3.975936331,0,0
4615,5320,4040931,129297,2007,1,100,114.7,18.1,0.5,6613342.1,70347.9,8091500.4,2326230.9,38,40.794987,-73.965957,7,7,185,11.76986736,11.43224672,5.861640559,3.63758616,0,0
6340,7630,3522955,52204,1959,1,100,67,3.7,0.6,3227599.8,35182,793917.8,221432.4,113.44,40.860671,-73.906801,7,14,253,10.8629144,11.00266635,5.144000006,4.731274063,0,0
4206,4794,4619506,147534,1961,1,100,106,12.9,0.7,7367511.9,80615.6,5420819.5,1561301.8,50.85,40.776391,-73.955767,8,5,140,11.90181394,11.55552508,5.969474529,3.928880122,0,0
8407,10555,2934113,87951,1925,1,100,85.8,3.6,0.7,6024100.3,64754.8,1118230.3,314864.9,93.44,40.650634,-73.96113,14,40,50801,11.38453512,11.38453512,5.85850442,4.537319519,0,0
7353,8859,4040464,167108,1961,1,100,26.7,6.7,0,546471.9,5494.5,4055843.8,1156853.4,47.75,40.896859,-73.908262,8,11,30701,12.02639559,12.055953,3.36729583,3.865979067,0,0
10241,12871,3121323,237443,1962,1,100,71.4,4.7,0.6,13308799.6,140513.2,4136600.9,1166643.1,119.18,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.37768287,12.41160604,6.606785312,4.780634955,1,0
7495,9065,5807471,76730,1955,1,100,67.2,3.8,0.6,4542178.9,50570.7,1128561.4,320895.5,33.17,40.694482,-73.995943,2,33,501,11.24804805,11.33371506,5.486040973,3.501645853,0,0
6353,7647,2558974,82200,1963,1,100,71.1,5.3,0.6,4127000.4,44691.2,1491791.2,422503.4,75.93,40.863664,-73.907437,7,14,263,11.31691058,11.27720313,5.389984555,4.329811863,0,0
8026,9907,2791923,150000,1914,1,100,38.4,8,0.1,1558099.9,15581,3773676.2,1115268.5,26.59,40.714876,-73.964887,1,33,551,11.91839057,11.69632977,4.416428061,3.280535205,0,0
5569,6555,4043937,97761,2007,1,100,64.5,5,0.5,4724291.4,50425.7,1770560.6,503042,66.95,40.820945,-73.922046,1,17,65,11.490281,11.51983156,5.525054453,4.203946072,0,0
4833,5578,3501508,142577,2005,1,100,129.7,12.2,1,8645541.2,94151.1,4207572.1,1212925.6,70.93,40.805219,-73.95518,10,9,20102,11.86763748,11.4116123,6.129485845,4.261693475,0,0
6393,7701,3352119,57800,1958,1,100,79.9,10.2,0.4,2477388.3,24773.9,2004489.8,587482.3,69.11,40.882774,-73.893422,8,11,409,10.96474405,10.96474405,4.954417614,4.235699438,0,0
9132,11411,2842040,66960,1963,1,100,97.9,4,0.9,5610499.9,59831.2,942595.7,269513.1,45.93,40.612155,-73.95504,14,48,546,11.11185071,11.11185071,5.697093487,3.827118498,0,0
2686,3136,4112409,114150,1913,1,100,50.9,6.5,0.3,3227811.1,32278.1,2625808.4,749486.4,63.22,40.779579,-73.980914,7,6,157,11.64526865,11.65268741,5.144000006,4.146620707,0,0
4387,4991,2669994,196806,1963,1,100,55,7.7,0,380181.8,3801.8,5084133.7,1468892.8,78.06,40.778671,-73.947623,8,5,152,12.18997375,12.15243977,5.978632568,4.357477762,0,0
2317,2716,3129518,392397,1960,1,100,110.9,12.9,0,1569824.2,15698.2,15947491.6,4613200,101.7424207,40.762713,-73.981261,5,4,131,12.88002936,12.20607265,4.423648309,3.794018727,0,0
4612,5317,4020153,390628,1961,1,100,94.1,5.3,0.8,24447268.7,266280.1,6044007.7,1727081.3,47.53,40.7932,-73.963585,7,7,185,12.87551098,12.68856978,7.168965031,3.861361091,0,0
8880,11120,3935624,120846,1951,1,100,65.4,2.9,0.6,6383706.6,68629.5,1248118.6,352584,51.9,40.616312,-74.033516,10,43,5601,11.70227229,11.70271904,5.884992303,3.94931879,0,0
6132,7278,4926047,132600,1932,1,100,129.6,4.9,1.2,14909801.2,159888.9,2280105.9,650999.3,101.7424207,40.847819,-73.923019,5,16,20501,11.79509236,11.79509236,6.674435121,3.794018727,0,0
9635,12072,2795174,77730,1931,1,100,118.4,4.1,0.1,454904.6,4549,1109193.4,315697.8,46.67,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.26099656,11.25544923,6.390072868,3.84310156,1,0
10029,12600,2926644,65700,1935,1,100,83.1,3.6,0.1,545200,5452,966110.4,270752.3,88.74,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.0928542,11.21801735,5.943324172,4.485710746,1,0
877,1071,4952035,96000,1900,1,100,79.2,0.7,0,99300,1118.2,232558.5,68159,101.7424207,40.723577,-73.99833,2,1,43,11.47210347,11.46686058,6.295634937,3.794018727,0,0
5430,6339,2817519,74338,1937,1,100,95.2,6.732861157,0.478642298,232365.1,66944.70117,908688.3,1381668.643,36.93,40.869427,-73.921562,12,10,303,11.21637754,11.22441638,6.139453425,3.609024229,0,0
700,796,2803968,56210,1915,1,100,122.2,24.3,0.4,2059561.2,22728.7,4657278.5,1334550.7,32.48,40.718946,-74.002255,1,1,31,10.93684996,10.7137064,4.69501089,3.480624515,0,0
6732,8085,2715996,82500,1929,1,100,65.2,2.9,0.478642298,6299575.527,66944.70117,922944.6,264089.4,19.47,40.873193,-73.875405,7,11,42901,11.32055357,11.41586375,5.915932484,2.968874819,0,0
738,849,5851027,121165,2010,1,90,136,23.5,0.6,6844292.5,73038.7,10357335.1,2975051.1,78.23,40.719926,-74.000289,2,1,45,11.70490853,11.74822681,5.895779297,4.359653206,0,0
5227,6102,2805255,79268,1920,1,100,90.4,4.4,0.8,6531010.3,71545.1,1351645.5,385816.4,78.3,40.855188,-73.931061,12,10,279,11.2805898,11.37590227,5.849036554,4.360547603,0,0
3448,3960,5239662,78303,1958,1,100,51.3,10.7,0.2,1094519,11488.4,2737781.9,802397.9,101.7424207,40.756263,-73.969846,6,4,98,11.2683412,11.22140939,4.062165664,3.794018727,0,0
276,284,4924553,163156.8465,1952,2,100,103.4,5.9,0.9,5783570.4,63673.1,1470676.6,414618.3,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.62058484,11.15802038,5.727499001,3.794018727,0,0
4492,5110,2775733,130000,1983,1,100,82.7,1.9,0.8,10571681.2,113830.1,877515.2,261631.6,111.15,40.797083,-73.94698,11,9,17402,11.77528973,11.83783107,6.330611774,4.71088064,0,0
8999,11264,3522137,67300,1932,1,100,63.6,2.4,0.6,5176099.6,55802,749848.4,219768,34.79,40.61178,-73.978411,11,44,434,11.11691552,11.44196638,5.616407395,3.549329989,0,0
1347,1629,2810302,80977,1963,1,100,99.5,11.5,0.6,4794746.4,50862.8,3259780.8,931620.8,101.7424207,40.742949,-73.996492,4,3,87,11.30192044,11.21726498,5.540086382,3.794018727,0,0
6141,7292,3129709,69145,1924,1,100,102.2,3.8,0,362316.7,3623.2,1071777.4,303104.6,157.81,40.847472,-73.903216,5,15,231,11.14396103,11.28372611,6.26053703,5.061391778,0,0
7966,9823,3095203,70665,1946,1,100,34.5,6.6,0.1,852800.1,9102.6,1584737.5,464460,101.7424207,40.70706,-73.969151,1,33,547,11.16570568,11.16570568,3.813307032,3.794018727,0,0
8732,10939,2783906,67600,1930,1,100,62.3,2.3,0.6,5003354,53790.3,731543.5,214403.1,101.7424207,40.640863,-74.001794,12,38,108,11.12136326,11.42943515,5.582744146,3.794018727,0,0
8263,10377,3576285,73655,1930,1,100,105.9,8.3,0.8,5669448.1,60128.2,2127694.9,608838.3,27.82,40.653505,-73.918868,17,42,888,11.20714731,11.20716088,5.707442435,3.325755186,0,0
9029,11299,2676380,52410,1940,1,100,69.7,6.732861157,0.6,3568404.8,38433.9,683749.5,1381668.643,53.5,40.606011,-73.978536,11,44,426,10.86685269,11.01862914,5.244389025,3.979681654,0,0
9173,11457,4013964,63000,1976,1,100,119.8,4.7,1.1,6515500.2,68894.3,1032694.9,295796.5,66.17,40.606595,-73.958829,15,48,554,11.05089001,11.05089001,5.846727751,4.192227188,0,0
11114,13941,4040577,74345,2007,1,100,35.5,3.3,0.3,1836400.1,20073.4,871564.7,248131.2,39.44,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.2164717,11.24301782,4.579852378,3.67478053,1,0
3737,4273,2669920,196910,1927,1,100,40.3,5.8,0,328571,3285.7,4283419.1,1231487.6,101.7424207,40.775878,-73.96453,8,4,142,12.19050205,12.27054398,2.862200881,3.794018727,0,0
3552,4073,4038888,67000,1931,1,100,108.7,4.1,1,7425109.1,81376,1158208.7,324344.9,28.15,40.753081,-73.965863,6,4,8603,11.1124479,11.27674733,5.977365623,3.337547355,0,0
1162,1405,2638939,50820,1916,1,100,68.7,8,0.478642298,2063961.3,66944.70117,1383532.6,405490.2,18.75,40.738137,-74.009047,2,3,79,10.83604526,10.83604526,4.727387819,2.931193752,0,0
9864,12395,3519927,242421,2006,1,100,6.8,1.9,0,72331.3,782.6,2112923.8,602402.5,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.39843116,12.58290163,1.335001067,3.794018727,1,0
10660,13351,4389113,64500,2009,1,95,48.3,12.4,0.478642298,6299575.527,66944.70117,2295988.2,716065.7,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.0744205,10.96030515,5.583766874,3.794018727,1,0
2494,2914,4900734,57700,1930,1,95,83.6,4.2,0.478642298,4627798.5,66944.70117,990165.6,281134.1,86.47,40.762527,-73.990578,4,3,127,10.96301245,11.11542853,5.504518197,4.459797533,0,0
10003,12566,4414534,79164,1930,1,100,70.4,3,0.7,4732411.7,51621.6,838123.7,234673.9,46.45,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.27927693,11.27927693,5.527045296,3.838376465,1,0
2882,3347,4948352,123898,1926,1,100,67.5,5.4,0.5,6030989.9,66239.6,2405523.6,674365.8,31.4,40.782361,-73.976432,7,6,165,11.72721393,11.73525268,5.769258057,3.446807893,0,0
1752,2075,4398177,2812739,1930,1,100,72.6,13.5,0.478642298,4441139.1,66944.70117,133172417.1,38463152.3,27.48,40.747878,-73.984979,5,4,76,14.8496693,14.83742796,5.463407986,3.313458467,0,0
11458,14463,4038925,158600,1964,1,100,83.1,5.3,0.7,10992169.9,117285.3,3249605.3,910986.5,48.06,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.97414059,12.05175529,6.369558458,3.87245023,1,0
3250,3746,5278418,262287,1953,1,80,41.4,6.732861157,0.478642298,6299575.527,66944.70117,8316170,1381668.643,101.7424207,40.758715,-73.974956,5,4,102,12.4771946,12.67106373,5.583766874,3.794018727,0,0
7111,8559,4039658,250000,1935,24,100,127.7,4.1,1.2,27269187.2,299594.7,3499061,980136.3,101.7424207,40.877758,-73.84786,12,12,386,12.4292162,12.39221606,7.278214778,3.794018727,0,0
10430,13083,4408036,79200,1941,1,100,91.5,3.2,0.9,6690875.5,74830,916369,268572.4,61.08,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.27973158,11.32852174,5.873243916,4.11218448,1,0
8343,10481,4738575,58800,1941,1,100,89.2,3.6,0.8,4503500,48832.7,739722.1,209333.8,54.55,40.657592,-73.954469,9,40,802,10.98189713,10.98189713,5.477300022,3.999117712,0,0
4745,5469,2734619,211041,1940,1,100,51.6,3.6,0.4,8254366.6,82543.7,2630242.3,754037.9,31.14,40.798502,-73.972709,7,6,187,12.25980771,12.25980771,6.083131736,3.438493166,0,0
10163,12762,2615618,79710,1950,1,100,126.8,6.3,1.1,7961364.7,86186.4,1778645.5,497366,77.04,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.28615033,11.26959196,6.08221891,4.344324767,1,0
2529,2960,4956491,113479,2013,1,100,86,13.2,0.4,3745268.2,37452.7,4111786,1205095.4,101.7424207,40.7641,-73.994275,4,3,129,11.63937308,11.4226287,5.292802186,3.794018727,0,0
9174,11458,3523247,51000,1940,1,100,82.3,2.7,0.8,4117599.8,44127.8,568957.8,160458.9,51.44,40.606382,-73.959715,15,48,554,10.83958091,10.97934285,5.433285227,3.94041608,0,0
3032,3514,2636664,171655,1920,1,100,54.3,3.5,0.5,7934564,86991.4,2310262.7,661480.7,31.36,40.788365,-73.97825,7,6,171,12.05324193,12.12171774,6.043582501,3.445533195,0,0
1043,1266,2675953,141877,1929,1,100,92.2,4.8,0.478642298,6299575.527,66944.70117,2644968,753624.2,25.55,40.734114,-73.995508,2,3,63,11.86271576,11.95802787,6.784343934,3.240637317,0,0
2450,2860,2665053,95026,1923,1,100,85,5.4,0.478642298,6299575.527,66944.70117,2157817.6,615783.2,89.71,40.761292,-73.986842,4,3,127,11.46190582,11.55694235,6.351757937,4.496582246,0,0
11465,14494,3782599,206936,1988,1,85,136.7,17.9,0.8,15864902.8,163519.3,12835981.7,3762010.6,82.06,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.24016485,12.25486281,6.736611023,4.407450687,1,0
2846,3310,2732759,248963,1931,1,100,70.5,4.1,0.6,14007115.8,153686.2,3556449.8,1024132.7,28.48,40.786419,-73.968525,7,6,173,12.42505957,12.38754801,6.612041035,3.349202087,0,0
6073,7213,3109613,127774,2009,1,100,74,6.732861157,0.478642298,7383127.7,66944.70117,2965363.8,1381668.643,59.41,40.841533,-73.921573,4,16,21302,11.75801836,11.75801836,5.971771914,4.084462562,0,0
1237,1497,4951007,97563,1914,1,100,60.9,9.7,0.3,2677243.4,28801,3156431.2,929726.7,34.89,40.748178,-74.000112,4,3,93,11.4882536,11.47047715,4.957234517,3.552200255,0,0
5661,6663,2660631,107500,1927,1,100,69.1,4,0.6,5911124.7,63657.2,1519357.1,428504.9,122.76,40.828908,-73.923092,4,8,195,11.58524613,11.5851531,5.749392986,4.81023123,0,0
9156,11437,2676439,50400,1931,1,100,57.8,6.732861157,0.5,2934431.2,31965.6,462342.3,1381668.643,41.61,40.60958,-73.954573,15,48,552,10.82774645,10.98189713,5.049214776,3.728340523,0,0
9745,12219,3126671,154100,1962,1,100,23.6,6.732861157,0.478642298,1511270.7,66944.70117,2119822.6,1381668.643,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.94535702,11.94535702,4.385769621,3.794018727,1,0
6445,7765,3433076,137495,1922,2,100,81.2,3.7,0.7,10295338,109828.3,1988921.1,558623.2,22.66,40.870911,-73.902574,8,14,273,11.83134283,11.92664971,6.304083105,3.120601256,0,0
9212,11504,3069223,89448,1964,1,100,96.5,5.9,0.8,6855399.7,73281.9,1872410.1,535160.6,101.7424207,40.59337,-73.994804,11,43,304,11.40141273,11.41235347,5.897428555,3.794018727,0,0
7116,8564,3094753,84340,1960,1,100,25.6,4.8,0.1,710300,7310.5,1450666.4,409443.9,24.75,40.887994,-73.864755,12,12,394,11.34261153,11.34474347,3.629660094,3.208825489,0,0
5634,6634,3512812,57500,1922,1,100,76.7,4.1,0.7,3947200.1,43203.2,902842.5,256928.2,101.7424207,40.83417,-73.919989,4,16,197,10.95954023,11.05485041,5.345677938,3.794018727,0,0
582,632,3098981,53445,2009,1,100,58,7.4,0.4,2068799.8,23160.7,1726946.3,482035.5,25.16,40.708774,-74.005872,1,1,1502,10.88640837,10.85697773,4.699570861,3.225255432,0,0
6582,7919,4403541,133400,1956,1,100,100,7.2,0.8,9661858.5,105830.1,3231767.8,928967.7,56.36,40.875096,-73.886322,7,11,411,11.80110741,11.76756768,6.240665633,4.031759687,0,0
9526,11931,2805990,155271,2000,1,100,90.9,6.7,0.7,9393072.8,101846,3265584.2,935767.9,57.53,40.575722,-73.958826,13,48,61002,11.95292726,11.84458614,6.212405675,4.052306551,0,0
5465,6376,2665128,90298,1937,1,100,80.2,3.7,0.7,6382212.2,69883.1,1240106.5,353322.3,101.7424207,40.868274,-73.924586,12,10,295,11.41087059,11.46163217,5.826000107,3.794018727,0,0
11341,14290,4940490,99344,1965,1,95,87.1,5.7,0.6,5588180.5,59194.7,1976785.4,563982.8,103.74,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.50634385,11.50634385,5.933570569,4.641887769,1,0
9661,12099,2688531,86040,1931,1,100,95.7,3.7,0.9,6922596.6,75600.6,1118703.8,309305,65.14,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.36256758,11.33857208,5.907267388,4.1765388,1,0
11642,14795,5858544,86283,1987,1,100,72.7,7.9,0.5,3972885.3,42904.2,2355938.2,683902.9,101.7424207,40.610665,-74.093567,1,49,47,11.36538787,11.3736634,5.351858133,3.794018727,0,1
7684,9370,4898704,68400,1938,1,100,21.8,6.3,0.478642298,6299575.527,66944.70117,1563200.9,451207,101.7424207,40.669086,-73.959547,9,35,213,11.1331281,11.18191827,5.583766874,3.794018727,0,0
2838,3301,2704312,103112,1929,1,100,14.9,3.8,0,160728.4,1633.4,1521424.5,432380.9,24.62,40.785821,-73.970616,7,6,169,11.54357106,11.5945331,2.140066163,3.203559121,0,0
10420,13072,2734762,60186,1941,1,100,66.1,3.1,0.6,3853199.8,42019.6,780658.8,219912.7,45.59,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.00519505,11.15806316,5.321545493,3.819688394,1,0
4803,5529,3119339,69280,1911,1,100,67.4,10.2,0.1,453900,4539,2599812.9,761961.5,101.7424207,40.807072,-73.964596,9,7,205,11.14591154,11.22594981,5.151555985,3.794018727,0,0
7186,8671,5984955,97013,1981,1,100,71,4.5,0.6,5317899.8,58165.4,1572075.3,441363.6,101.7424207,40.841299,-73.783771,10,13,516,11.48260027,11.48260027,5.643678551,3.794018727,0,0
3350,3854,4040253,150638,1958,1,95,108,22.8,0.2,2328862.5,23288.6,11869087.6,3436024,20.46,40.756216,-73.970496,6,4,100,11.92263489,11.92470394,4.817859279,3.018471761,0,0
3716,4248,3527458,143437,1947,1,100,62,4.4,0.478642298,6299575.527,66944.70117,2281963.6,650872.2,25.6,40.772785,-73.964716,8,4,130,11.87365119,11.91286869,6.248429647,3.242592351,0,0
4900,5681,2675527,571200,1959,1,100,65,11,0.3,14685478.3,163020.1,22971375.3,6641119.3,26.11,40.810829,-73.964359,9,7,205,13.25549469,13.28508919,6.805501045,3.262318383,0,0
3497,4014,2383961,154000,1959,1,100,104.1,5.1,0.9,14032248.6,151458.4,2798172.4,820097.3,101.7424207,40.752011,-73.969462,6,4,90,11.94470788,11.95568636,6.613920987,3.794018727,0,0
5499,6438,2652011,72532,1931,1,100,96.9,17.8,0,2023.3,22.9,4601191.9,1318193.5,22.85,40.81667,-73.919959,1,17,65,11.19178312,11.14020824,5.245443877,3.128951117,0,0
5522,6488,4043933,149664,2008,1,100,67.1,5.3,0.5,7476533.6,79126.8,2866788.4,818661.5,7.15,40.82351,-73.909046,3,17,141,11.91614806,11.94570089,5.984188138,1.967112357,0,0
227,236,4442477,789880,1955,1,100,58.1,6.732861157,0.478642298,6299575.527,66944.70117,4694793.25,1381668.643,49.93,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,13.57963631,11.15625052,5.567962752,3.910622025,1,0
2053,2404,2639568,181226,1992,1,100,58,6.5,0.4,6552464.8,70498.8,4306307.9,1218588.4,38.3,40.73848,-73.983419,6,2,68,12.10750015,12.10569967,5.85220248,3.645449896,0,0
5927,7040,4842735,68000,1939,1,100,23.2,4.7,0.1,467900,4730.5,1188601,334423.6,101.7424207,40.852033,-73.905487,5,14,241,11.12726298,11.17605315,3.214867803,3.794018727,0,0
1109,1349,2798136,105000,1941,1,100,110.5,6.7,0.9,9042874.5,93638.7,2468923.1,699177.1,24.19,40.736395,-73.998683,2,3,71,11.56171563,11.5543073,6.174410909,3.185939325,0,0
2842,3305,2704314,126045,1929,1,100,62.6,3.5,0.6,6813734.1,75027.2,1650708.1,473309.4,26.04,40.785879,-73.970703,7,6,173,11.74439427,11.77753336,5.891367931,3.259633817,0,0
326,335,4994373,370814,1970,1,95,24.6,6.5,0,821700,8217,8867483.4,2570799.8,59.9,40.815052,-73.935936,11,9,210,12.82345587,12.88408081,3.77505715,4.092676505,0,0
4259,4850,2384164,98516,1962,1,100,99.5,10.3,0,272647,2760.5,3143269.2,895600.6,45.57,40.782344,-73.954419,8,4,14802,11.49797425,11.25829125,5.998688392,3.819249605,0,0
7241,8732,5499423,94430,2013,1,100,45.3,7.4,0.2,1550300,16490.2,1954813.2,572922.9,101.7424207,40.881731,-73.917125,8,11,301,11.4556141,11.25712958,4.410371108,3.794018727,0,0
1319,1598,2545989,132684,1927,1,100,62.5,7.2,0.2,2435611,24356.1,3920811.5,1114558.7,101.7424207,40.755638,-73.991882,4,3,115,11.79572564,11.75838613,5.917818007,3.794018727,0,0
7515,9088,2693030,100000,1981,1,100,69.6,5.2,0.5,5857135.4,63897.7,2205648.3,626485.3,101.7424207,40.690488,-73.990174,2,33,9,11.51292546,11.69857481,5.81383198,3.794018727,0,0
7889,9707,4548749,114743,2013,1,100,28.8,2.7,0.2,2120100.1,21201,1002370.5,293778,101.7424207,40.693462,-73.965493,2,35,193,11.65045012,11.59418282,4.723841716,3.794018727,0,0
10851,13613,3127059,65850,1962,1,100,111.5,5.3,0.1,360935.5,3609.4,1202905.4,346526.9,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.09513471,11.09513471,6.104346704,3.794018727,1,0
